employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted
EMP005862,EMP000267,HR,M2,Other,6,4,5,0,4,75.0,5,1,1,1,7,151067,0,1
EMP003478,EMP009124,Sales,IC3,Masters,8,5,4,0,3,66.67,4,7,1,0,6,100217,0,0
EMP009270,EMP008371,Finance,IC1,Associates,0,0,0,0,1,0.0,0,0,0,0,0,62497,0,0
EMP003559,EMP006590,Customer Success,IC3,Associates,8,3,2,0,3,100.0,2,5,0,0,3,99703,0,0
EMP002810,EMP005466,Engineering,IC3,Bachelors,9,3,2,0,3,66.67,3,4,0,0,1,106823,0,0
EMP009123,EMP006590,Customer Success,IC2,Masters,1,0,4,0,2,100.0,4,0,0,0,0,76690,0,0
EMP004862,EMP009124,Sales,IC2,Associates,7,5,1,0,2,100.0,1,1,0,0,3,88035,0,0
EMP006600,EMP000003,Engineering,M1,Bachelors,5,3,3,0,4,100.0,2,4,2,0,6,132000,0,0
EMP003417,EMP005466,Engineering,IC3,Bachelors,8,6,3,0,3,100.0,3,1,1,0,5,101077,0,0
EMP000308,EMP005466,Engineering,IC1,Masters,16,4,3,0,1,100.0,4,5,1,0,3,94708,0,1
EMP003909,EMP000732,Operations,IC4,Bachelors,8,4,3,0,4,25.0,3,1,0,1,2,109492,0,0
EMP000349,EMP001858,Marketing,IC2,Bachelors,16,11,3,0,2,100.0,4,6,1,0,2,106518,0,0
EMP000827,EMP000052,Sales,IC4,Bachelors,13,8,5,0,4,100.0,3,4,3,0,6,119557,0,1
EMP009512,EMP006590,Customer Success,IC2,Other,0,0,0,0,2,0.0,0,0,0,0,0,76182,0,0
EMP004483,EMP000052,Sales,IC4,Bachelors,7,1,2,0,4,75.0,1,4,0,0,8,116405,0,0
EMP006590,EMP000034,Customer Success,M1,Masters,5,3,2,0,4,100.0,1,3,3,0,7,123308,0,0
EMP003683,EMP007415,Legal,IC2,Bachelors,8,2,2,0,2,100.0,1,6,1,0,2,89312,0,0
EMP006080,EMP008144,Product,IC4,Masters,5,2,4,1,4,75.0,3,1,1,0,4,105796,0,0
EMP008396,EMP000001,Operations,M1,Bachelors,3,1,4,0,4,25.0,4,2,0,0,6,121423,0,0
EMP002054,EMP000052,Sales,M3,Bachelors,10,6,3,0,6,83.33,2,3,2,0,3,192378,0,0
EMP000072,EMP009124,Sales,IC2,High School,21,8,5,0,2,100.0,5,2,0,1,3,112648,0,0
EMP005519,EMP009124,Sales,IC3,Bachelors,6,1,3,0,3,66.67,2,1,3,0,2,99412,0,1
EMP007029,EMP009124,Sales,IC2,Masters,5,2,4,0,2,50.0,3,1,2,0,3,83749,0,1
EMP009779,EMP005466,Engineering,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,66448,0,0
EMP008167,EMP001858,Marketing,IC1,Bachelors,3,2,3,0,1,100.0,1,1,2,0,1,67275,0,0
EMP001667,EMP005466,Engineering,IC3,Other,11,6,3,0,3,66.67,3,2,2,0,1,111125,0,0
EMP006200,EMP000732,Operations,IC4,Masters,5,1,4,0,4,100.0,5,5,1,0,7,102596,0,0
EMP006483,EMP003750,Operations,IC1,Bachelors,5,2,5,0,1,100.0,5,0,1,0,4,72148,0,0
EMP005379,EMP000122,Product,M2,Bachelors,6,2,2,0,4,75.0,4,4,1,0,3,159313,0,1
EMP001446,EMP000547,Finance,M2,High School,11,8,4,0,4,25.0,5,2,0,0,3,171353,0,0
EMP008370,EMP000267,HR,M1,Masters,3,2,4,0,4,100.0,4,2,1,0,7,116584,0,0
EMP005982,EMP008371,Finance,IC1,Other,6,3,5,0,1,100.0,5,2,5,0,3,76381,0,1
EMP001696,EMP000003,Engineering,M1,Bachelors,11,4,3,0,4,75.0,3,1,1,0,4,144117,0,0
EMP002893,EMP009124,Sales,IC1,Bachelors,9,3,2,0,1,100.0,2,6,0,0,1,84299,0,0
EMP001575,EMP008371,Finance,IC3,Associates,11,4,4,1,3,100.0,4,1,1,0,5,110156,0,0
EMP003204,EMP000052,Sales,M3,Bachelors,8,5,3,0,6,50.0,4,5,0,0,3,203423,0,0
EMP004406,EMP001858,Marketing,IC2,Associates,7,3,4,0,2,100.0,5,2,1,0,1,85202,0,1
EMP001631,EMP000547,Finance,M1,Associates,11,4,4,0,4,50.0,5,2,1,0,7,143003,0,0
EMP007488,EMP008144,Product,IC4,Masters,4,2,3,0,4,0.0,4,2,3,0,1,99566,0,0
EMP001882,EMP001858,Marketing,IC2,Bachelors,11,2,2,0,2,100.0,2,6,0,0,0,97856,0,0
EMP008831,EMP005466,Engineering,IC1,Bachelors,2,1,4,0,1,0.0,3,0,1,0,1,71475,0,1
EMP009674,EMP009124,Sales,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,72138,0,0
EMP000849,EMP000122,Product,M1,Other,13,6,3,0,4,100.0,3,1,0,0,5,148442,0,0
EMP006028,EMP009124,Sales,IC1,Associates,5,3,5,0,1,100.0,5,0,1,0,1,74516,0,0
EMP006202,EMP009124,Sales,IC2,Bachelors,5,2,4,0,2,100.0,5,2,4,0,3,81404,0,0
EMP009584,EMP000003,Engineering,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,111503,0,0
EMP002878,EMP000003,Engineering,M2,Bachelors,9,3,2,0,4,50.0,3,7,2,0,5,148554,0,0
EMP000187,EMP009124,Sales,IC3,Bachelors,18,13,3,0,3,100.0,4,4,2,0,4,125843,0,0
EMP003780,EMP000034,Customer Success,M1,Bachelors,8,5,5,0,4,25.0,5,4,2,0,8,127715,0,0
EMP001831,EMP001858,Marketing,IC3,Other,11,2,4,0,3,66.67,4,1,1,0,2,111291,0,0
EMP002960,EMP005466,Engineering,IC3,Bachelors,9,5,4,1,3,100.0,5,2,1,0,3,101584,0,0
EMP009251,EMP008371,Finance,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,69814,0,0
EMP006392,EMP001858,Marketing,IC3,Bachelors,5,2,4,0,3,66.67,5,0,2,0,6,94138,0,1
EMP001235,EMP000003,Engineering,M2,Masters,12,3,4,0,4,0.0,3,5,3,0,5,171326,0,0
EMP005984,EMP005466,Engineering,IC2,Bachelors,6,1,4,0,2,100.0,5,3,4,0,2,89086,0,0
EMP003916,EMP008144,Product,IC4,Masters,8,2,3,0,4,50.0,5,2,0,0,6,109949,0,0
EMP000447,EMP003750,Operations,IC3,Masters,15,4,4,0,3,33.33,4,5,4,0,3,119841,0,0
EMP000845,EMP004444,Product,IC3,Bachelors,13,10,3,0,3,33.33,3,9,1,0,1,108180,0,0
EMP007503,EMP005466,Engineering,IC2,Bachelors,4,0,4,0,2,100.0,3,0,1,0,6,87609,0,0
EMP007384,EMP009124,Sales,IC1,Bachelors,4,2,3,1,1,100.0,3,1,0,0,2,71573,0,1
EMP002441,EMP004042,HR,IC1,Bachelors,10,6,3,0,1,100.0,3,1,1,0,5,86568,0,0
EMP003104,EMP000052,Sales,M2,Masters,9,4,3,0,4,75.0,4,2,2,0,4,150587,0,0
EMP008595,EMP009124,Sales,IC1,Masters,3,0,3,0,1,100.0,3,3,2,0,2,66426,0,0
EMP006805,EMP009124,Sales,IC1,Bachelors,5,1,4,0,1,100.0,4,1,1,0,2,78636,0,0
EMP007137,EMP008472,Data Analytics,IC3,Other,4,3,4,0,3,66.67,4,0,2,0,2,91731,0,0
EMP001295,EMP001858,Marketing,IC2,Bachelors,12,7,5,1,2,50.0,4,1,3,0,3,102998,0,0
EMP009254,EMP005466,Engineering,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,68286,0,0
EMP009026,EMP000052,Sales,M2,Masters,1,0,3,0,4,50.0,4,0,0,0,3,136663,0,0
EMP005068,EMP008668,Engineering,IC4,Bachelors,6,2,5,0,4,25.0,5,1,1,1,4,113061,0,0
EMP003443,EMP000052,Sales,M3,Bachelors,8,5,2,0,6,100.0,1,5,2,1,5,193765,0,0
EMP008460,EMP003750,Operations,IC3,High School,3,2,4,1,3,100.0,3,0,2,0,7,89816,0,1
EMP008698,EMP008371,Finance,IC2,Bachelors,2,1,4,0,2,100.0,4,0,0,0,1,83264,0,0
EMP006119,EMP006029,Data Analytics,IC4,Masters,5,3,3,0,4,0.0,3,1,2,0,4,101312,0,0
EMP000777,EMP000001,Operations,M1,Associates,13,7,2,0,4,100.0,2,2,0,0,4,136701,0,0
EMP009727,EMP000001,Operations,M2,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,146291,0,0
EMP002154,EMP009124,Sales,IC3,Other,10,6,5,1,3,66.67,5,1,2,0,5,101976,0,0
EMP004921,EMP005466,Engineering,IC2,Bachelors,7,2,4,0,2,100.0,5,1,1,0,4,84139,0,0
EMP005372,EMP000003,Engineering,IC4,Masters,6,4,4,0,4,50.0,5,6,0,0,4,108415,0,0
EMP009503,EMP003750,Operations,IC3,Bachelors,0,0,0,0,3,0.0,0,0,0,0,0,87592,0,0
EMP009462,EMP005865,Marketing,IC4,Masters,0,0,0,0,4,0.0,0,0,0,0,0,100828,0,0
EMP009300,EMP000002,Marketing,M1,Associates,0,0,0,0,4,0.0,0,0,0,0,0,115641,0,0
EMP008441,EMP008371,Finance,IC1,High School,3,0,5,1,1,100.0,5,1,0,0,3,75553,0,1
EMP003184,EMP008371,Finance,IC3,Associates,8,2,5,0,3,66.67,5,3,2,0,3,101227,0,1
EMP006806,EMP005466,Engineering,IC1,Masters,5,1,3,0,1,100.0,3,0,1,0,3,72701,0,0
EMP003200,EMP005466,Engineering,IC1,High School,8,3,2,1,1,100.0,3,2,1,0,1,81746,0,0
EMP007041,EMP005466,Engineering,IC3,Bachelors,4,2,3,0,3,100.0,3,0,1,0,4,95757,0,0
EMP001290,EMP006590,Customer Success,IC3,Bachelors,12,6,3,0,3,100.0,4,3,0,0,2,113785,0,0
EMP004582,EMP003750,Operations,IC1,Other,7,1,3,0,1,100.0,4,1,1,0,2,75234,0,0
EMP006206,EMP005466,Engineering,IC2,Bachelors,5,3,4,0,2,100.0,5,1,4,0,0,87415,0,0
EMP008945,EMP001858,Marketing,IC2,Bachelors,2,1,4,1,2,100.0,3,1,1,0,3,80666,0,0
EMP007164,EMP008371,Finance,IC1,Bachelors,4,2,4,1,1,100.0,2,4,0,0,3,75004,0,0
EMP006790,EMP000003,Engineering,IC4,Bachelors,5,1,4,1,4,75.0,4,2,0,0,5,105969,0,0
EMP004107,EMP000732,Operations,IC4,Bachelors,7,1,3,0,4,50.0,3,0,3,0,5,114940,0,1
EMP004127,EMP005865,Marketing,IC4,Masters,7,3,3,0,4,100.0,4,9,2,0,4,115858,0,1
EMP009011,EMP008472,Data Analytics,IC3,Bachelors,1,0,2,0,3,33.33,2,0,4,0,3,83766,0,1
EMP003967,EMP004444,Product,IC2,High School,8,6,5,1,2,100.0,4,0,0,0,3,90578,0,0
EMP001880,EMP005466,Engineering,IC1,Bachelors,11,3,3,0,1,100.0,3,5,2,0,2,83308,0,1
EMP008505,EMP009124,Sales,IC2,Masters,3,2,5,0,2,100.0,5,2,3,0,1,83087,0,0
EMP009309,EMP005466,Engineering,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,79544,0,0
EMP005158,EMP000267,HR,M2,Masters,6,2,3,0,4,25.0,4,2,2,0,3,154943,0,0
EMP003588,EMP000002,Marketing,M1,Associates,8,3,4,0,4,100.0,5,4,1,0,6,134416,0,0
EMP007387,EMP008144,Product,IC4,Bachelors,4,1,4,0,4,100.0,3,2,1,0,5,107842,0,0
EMP003866,EMP000034,Customer Success,IC4,Associates,8,4,4,0,4,75.0,3,3,0,0,4,112548,0,0
EMP007883,EMP008371,Finance,IC3,Bachelors,4,2,4,0,3,100.0,5,1,2,0,5,92292,0,0
EMP004132,EMP005466,Engineering,IC1,Masters,7,5,5,2,1,100.0,5,2,4,0,3,80853,0,0
EMP001037,EMP004444,Product,IC2,Bachelors,13,3,3,0,2,100.0,4,4,0,0,3,100318,0,0
EMP000637,EMP004444,Product,IC3,Masters,14,5,2,0,3,100.0,3,4,1,0,3,117015,0,0
EMP007966,EMP005466,Engineering,IC3,Bachelors,3,1,3,0,3,66.67,2,0,1,0,5,89197,0,0
EMP004135,EMP008371,Finance,IC3,Bachelors,7,1,1,0,3,100.0,1,4,0,1,2,94807,0,0
EMP005350,EMP005466,Engineering,IC2,Bachelors,6,2,4,1,2,50.0,5,2,0,0,0,87757,0,1
EMP001084,EMP002462,Sales,IC4,Bachelors,12,4,3,0,4,25.0,3,5,1,0,1,123878,0,1
EMP000862,EMP000002,Marketing,M1,Associates,13,6,3,0,4,75.0,5,1,2,0,6,134395,0,1
EMP000904,EMP003750,Operations,IC3,Other,13,8,3,0,3,100.0,2,1,0,0,1,114418,0,0
EMP000192,EMP004444,Product,IC2,Masters,18,7,3,0,2,100.0,3,6,1,0,1,113322,0,0
EMP000110,EMP009124,Sales,IC2,Bachelors,20,6,4,0,2,50.0,3,8,1,0,4,117518,0,0
EMP004456,EMP006590,Customer Success,IC3,Bachelors,7,4,1,0,3,100.0,2,0,0,0,1,98020,0,0
EMP001943,EMP001858,Marketing,IC3,Bachelors,10,5,5,0,3,100.0,5,1,1,1,5,105078,0,0
EMP005299,EMP000003,Engineering,M2,Associates,6,2,4,0,4,100.0,4,0,3,0,5,155873,0,0
EMP004332,EMP000122,Product,M1,Bachelors,7,2,4,0,4,100.0,4,1,0,0,3,130542,0,0
EMP008551,EMP000003,Engineering,IC4,Masters,3,1,4,1,4,75.0,4,0,3,0,5,97836,0,0
EMP002041,EMP005865,Marketing,IC4,Bachelors,10,4,5,0,4,50.0,5,2,4,1,3,115867,0,1
EMP008013,EMP005466,Engineering,IC1,Masters,3,0,3,1,1,100.0,2,3,1,0,3,71313,0,0
EMP006866,EMP000003,Engineering,IC4,Bachelors,5,3,2,0,4,100.0,1,0,2,0,3,105826,0,0
EMP007795,EMP000001,Operations,M2,Masters,4,1,3,1,4,50.0,5,5,1,0,4,157211,0,0
EMP004660,EMP005466,Engineering,IC2,Bachelors,7,4,4,0,2,100.0,5,1,3,0,2,90711,0,0
EMP006425,EMP008371,Finance,IC3,Bachelors,5,3,4,0,3,100.0,5,4,1,0,8,98472,0,0
EMP002776,EMP009124,Sales,IC1,High School,9,6,4,0,1,100.0,5,4,1,0,2,87843,0,0
EMP004146,EMP005466,Engineering,IC2,Bachelors,7,4,4,0,2,50.0,4,2,1,0,4,89012,0,0
EMP002324,EMP008371,Finance,IC2,PhD,10,6,4,0,2,0.0,5,1,2,1,1,98363,0,1
EMP000763,EMP001858,Marketing,IC2,Masters,13,3,5,1,2,0.0,5,8,1,0,1,100977,0,0
EMP002618,EMP004444,Product,IC3,Bachelors,9,5,2,0,3,100.0,2,7,1,0,3,101468,0,1
EMP002412,EMP006590,Customer Success,IC3,High School,10,2,3,0,3,0.0,4,1,1,0,4,106200,0,0
EMP001095,EMP000003,Engineering,M1,Masters,12,4,3,3,4,100.0,2,4,3,0,3,141302,0,0
EMP007877,EMP005466,Engineering,IC1,Bachelors,4,2,5,0,1,100.0,5,1,1,0,5,75012,0,0
EMP009187,EMP008371,Finance,IC3,High School,0,0,0,0,3,0.0,0,0,0,0,0,84693,0,0
EMP006786,EMP005466,Engineering,IC2,Masters,5,3,4,0,2,100.0,5,1,1,0,3,85582,0,0
EMP003136,EMP001858,Marketing,IC1,Bachelors,9,1,3,0,1,100.0,2,3,2,1,2,85448,0,0
EMP005698,EMP009124,Sales,IC3,Associates,6,1,4,0,3,100.0,4,0,1,0,8,95464,0,0
EMP005041,EMP005466,Engineering,IC2,Bachelors,6,4,2,0,2,50.0,2,1,1,0,3,82425,0,0
EMP003806,EMP000003,Engineering,M1,Masters,8,5,5,0,4,0.0,5,3,0,0,7,130748,0,0
EMP000885,EMP009124,Sales,IC3,Associates,13,3,2,0,3,66.67,1,4,0,0,6,108606,0,1
EMP002655,EMP001858,Marketing,IC2,Bachelors,9,6,5,0,2,100.0,5,4,1,0,6,93272,0,0
EMP005322,EMP009124,Sales,IC3,High School,6,2,2,0,3,66.67,3,2,0,0,2,96916,0,0
EMP006201,EMP005865,Marketing,IC4,Bachelors,5,2,5,0,4,25.0,5,2,1,0,4,103795,0,1
EMP007951,EMP006590,Customer Success,IC1,Bachelors,3,1,5,0,1,100.0,5,1,0,0,3,73609,0,1
EMP006756,EMP007308,Legal,IC4,Bachelors,5,2,4,0,4,100.0,5,0,1,0,3,104374,0,0
EMP007641,EMP005865,Marketing,IC4,Other,4,1,3,0,4,25.0,4,0,1,0,2,104462,0,0
EMP009641,EMP008371,Finance,IC1,High School,0,0,0,0,1,0.0,0,0,0,0,0,65351,0,0
EMP007022,EMP001858,Marketing,IC3,Bachelors,5,3,3,0,3,66.67,3,2,1,0,7,99317,0,0
EMP009697,EMP003750,Operations,IC3,Bachelors,0,0,0,0,3,0.0,0,0,0,0,0,87746,0,0
EMP002203,EMP000002,Marketing,M2,Bachelors,10,3,4,0,4,75.0,4,3,0,0,5,156585,0,0
EMP006121,EMP005865,Marketing,IC4,Masters,5,3,3,0,4,75.0,4,2,0,0,6,103340,0,0
EMP007683,EMP005466,Engineering,IC2,Masters,4,1,3,1,2,50.0,3,0,1,0,0,82835,0,0
EMP001263,EMP006590,Customer Success,IC3,Bachelors,12,3,4,0,3,100.0,4,3,0,0,3,109588,0,0
EMP005522,EMP000003,Engineering,M3,Masters,6,1,2,0,6,33.33,3,2,1,0,3,195479,0,0
EMP000976,EMP001858,Marketing,IC1,Bachelors,13,5,3,0,1,0.0,4,2,0,0,1,87833,0,0
EMP005844,EMP009124,Sales,IC1,Bachelors,6,1,3,0,1,100.0,3,3,0,0,5,80044,0,0
EMP004926,EMP000002,Marketing,M2,Other,7,2,4,0,4,50.0,5,0,2,0,5,149046,0,1
EMP000942,EMP000003,Engineering,M1,Bachelors,13,5,3,0,4,100.0,2,2,2,0,7,140309,0,0
EMP004724,EMP000122,Product,M2,Bachelors,7,5,3,0,4,100.0,4,3,2,0,0,149930,0,0
EMP002388,EMP001858,Marketing,IC2,High School,10,7,4,0,2,100.0,5,0,0,0,5,96175,0,0
EMP009739,EMP002462,Sales,IC4,Associates,0,0,0,0,4,0.0,0,0,0,0,0,93144,0,0
EMP005022,EMP009124,Sales,IC2,Masters,6,1,2,0,2,50.0,2,2,2,0,2,86642,0,0
EMP004392,EMP000122,Product,M2,Bachelors,7,2,3,1,4,75.0,3,2,1,0,8,159154,0,0
EMP005149,EMP009124,Sales,IC1,Bachelors,6,1,4,0,1,100.0,3,0,1,0,4,74189,0,0
EMP003222,EMP008371,Finance,IC3,Associates,8,2,3,0,3,33.33,3,2,1,0,3,101639,0,1
EMP003883,EMP008668,Engineering,IC4,Bachelors,8,3,3,0,4,50.0,4,2,0,0,6,115193,0,0
EMP009449,EMP000122,Product,M1,Masters,0,0,0,0,4,0.0,0,0,0,0,0,119915,0,0
EMP006638,EMP002462,Sales,IC4,Masters,5,3,3,0,4,0.0,3,0,0,0,3,106586,0,1
EMP006158,EMP009124,Sales,IC3,Bachelors,5,1,3,0,3,100.0,3,2,0,0,0,90098,0,0
EMP002790,EMP000001,Operations,M2,Bachelors,9,3,4,0,4,50.0,5,0,1,0,4,159520,0,0
EMP000945,EMP001858,Marketing,IC1,PhD,13,6,4,0,1,0.0,4,2,2,0,2,87232,0,0
EMP008918,EMP000052,Sales,M1,Masters,2,0,3,0,4,100.0,3,0,1,0,2,119655,0,0
EMP001858,EMP000002,Marketing,M2,Masters,11,3,4,0,4,50.0,4,1,1,0,5,169779,0,0
EMP008679,EMP008668,Engineering,IC4,Associates,2,1,3,0,4,75.0,5,0,1,0,4,96300,0,0
EMP004109,EMP005466,Engineering,IC2,Associates,7,5,5,0,2,100.0,4,4,0,0,3,91577,0,0
EMP008523,EMP009124,Sales,IC2,Masters,3,1,4,0,2,100.0,3,2,2,0,2,81978,0,0
EMP003256,EMP004042,HR,IC2,Bachelors,8,5,4,0,2,50.0,5,3,1,0,2,95927,0,1
EMP002691,EMP009124,Sales,IC1,Bachelors,9,6,3,0,1,100.0,3,0,3,0,2,84063,0,0
EMP007372,EMP001858,Marketing,IC2,Bachelors,4,0,5,0,2,100.0,5,1,2,0,1,78781,0,0
EMP008895,EMP003750,Operations,IC3,Bachelors,2,0,3,0,3,100.0,3,1,2,0,4,90063,0,0
EMP001320,EMP001858,Marketing,IC3,Bachelors,12,9,4,0,3,100.0,4,4,0,0,8,107246,0,0
EMP006996,EMP009124,Sales,IC2,Other,5,2,4,0,2,100.0,5,1,1,0,4,81527,0,0
EMP009891,EMP005865,Marketing,IC4,Associates,0,0,0,0,4,0.0,0,0,0,0,0,95063,0,0
EMP005163,EMP008144,Product,IC4,Bachelors,6,2,4,0,4,75.0,5,1,0,0,3,115564,0,0
EMP005842,EMP009124,Sales,IC3,Bachelors,6,3,5,0,3,100.0,4,0,0,0,2,92302,0,0
EMP009524,EMP000003,Engineering,M2,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,145435,0,0
EMP005971,EMP005466,Engineering,IC2,Other,6,1,3,0,2,0.0,4,2,4,0,2,86308,0,0
EMP007710,EMP008371,Finance,IC2,Masters,4,2,4,0,2,100.0,5,3,3,0,1,80188,0,1
EMP003476,EMP004444,Product,IC3,Bachelors,8,6,2,1,3,100.0,3,3,1,0,5,99185,0,0
EMP003506,EMP008961,HR,IC4,Bachelors,8,4,3,0,4,0.0,3,3,0,0,4,119592,0,0
EMP004750,EMP005466,Engineering,IC2,Associates,7,4,2,0,2,100.0,3,3,3,1,0,92052,0,0
EMP002478,EMP009124,Sales,IC2,Masters,9,5,5,0,2,100.0,5,2,3,0,2,97010,0,0
EMP005919,EMP005466,Engineering,IC3,Bachelors,6,2,4,0,3,100.0,5,1,2,0,4,101620,0,0
EMP008512,EMP000052,Sales,M2,Bachelors,3,2,4,2,4,50.0,4,0,1,1,4,154664,0,0
EMP007360,EMP000146,Legal,M1,Bachelors,4,2,2,0,4,100.0,3,2,0,0,6,124608,0,0
EMP007601,EMP005466,Engineering,IC2,Bachelors,4,1,4,0,2,100.0,5,0,0,0,3,80026,0,0
EMP006391,EMP000547,Finance,M1,Associates,5,1,3,0,4,50.0,3,2,2,0,5,129832,0,0
EMP009874,EMP004444,Product,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,73216,0,0
EMP008192,EMP000003,Engineering,M1,Associates,3,0,4,0,4,25.0,4,1,1,0,7,121372,0,0
EMP001875,EMP009124,Sales,IC2,Masters,11,7,3,0,2,50.0,3,1,3,0,1,96298,0,1
EMP008526,EMP000001,Operations,IC4,Bachelors,3,2,3,0,4,0.0,3,0,4,0,5,105078,0,0
EMP005282,EMP001858,Marketing,IC2,Masters,6,4,4,0,2,50.0,4,4,3,0,3,90153,0,1
EMP005097,EMP002462,Sales,IC4,Bachelors,6,2,4,0,4,50.0,4,0,0,0,6,112512,0,0
EMP002905,EMP009124,Sales,IC3,Bachelors,9,6,4,1,3,66.67,4,1,1,0,8,98618,0,0
EMP000571,EMP005466,Engineering,IC2,Masters,14,10,4,0,2,100.0,5,6,1,0,4,101201,0,0
EMP001449,EMP000547,Finance,M1,Bachelors,11,2,4,0,4,100.0,4,4,1,1,7,140041,0,0
EMP007435,EMP000052,Sales,M2,Bachelors,4,1,4,0,4,100.0,4,1,1,0,4,156531,0,1
EMP006256,EMP005865,Marketing,IC4,Masters,5,2,3,0,4,100.0,3,1,3,0,2,108756,0,0
EMP006361,EMP000034,Customer Success,M1,Masters,5,1,4,0,4,75.0,4,1,1,0,4,120405,0,1
EMP006837,EMP000034,Customer Success,M3,Bachelors,5,3,2,0,6,100.0,1,1,2,0,3,193444,0,0
EMP009486,EMP000146,Legal,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,115513,0,0
EMP003227,EMP007415,Legal,IC3,Bachelors,8,5,5,0,3,100.0,4,0,0,0,0,102971,0,0
EMP009755,EMP000122,Product,M1,Masters,0,0,0,0,4,0.0,0,0,0,0,0,111404,0,0
EMP003979,EMP001858,Marketing,IC3,Bachelors,8,4,4,0,3,33.33,5,0,1,0,1,101903,0,0
EMP004384,EMP001858,Marketing,IC3,Associates,7,2,4,1,3,33.33,4,1,0,0,9,99088,0,0
EMP007665,EMP000052,Sales,M2,Bachelors,4,2,4,2,4,50.0,4,1,3,0,4,139288,0,1
EMP003540,EMP003750,Operations,IC1,High School,8,6,3,0,1,100.0,3,0,1,0,1,82517,0,0
EMP008888,EMP004042,HR,IC1,Masters,2,0,3,0,1,100.0,2,0,1,0,2,73677,0,0
EMP006890,EMP005466,Engineering,IC3,Masters,5,1,3,0,3,100.0,1,4,3,1,6,97430,0,0
EMP002828,EMP005466,Engineering,IC2,Bachelors,9,2,2,0,2,100.0,1,4,0,0,6,94458,0,0
EMP006755,EMP000732,Operations,IC4,Bachelors,5,3,2,0,4,25.0,2,1,2,0,3,105217,0,0
EMP004997,EMP004042,HR,IC2,Bachelors,6,4,4,1,2,100.0,4,1,1,0,2,89811,0,0
EMP001339,EMP005466,Engineering,IC2,Associates,12,3,4,0,2,50.0,4,1,2,0,2,97083,0,1
EMP003263,EMP000034,Customer Success,M2,Masters,8,5,4,0,4,25.0,4,3,2,1,5,160090,0,1
EMP006400,EMP008371,Finance,IC2,Other,5,1,3,0,2,100.0,2,1,1,0,1,80887,0,0
EMP008766,EMP005466,Engineering,IC2,Masters,2,0,3,0,2,0.0,5,2,2,0,1,78575,0,0
EMP000651,EMP000146,Legal,M2,Bachelors,14,4,4,0,4,75.0,4,5,2,0,8,176962,0,1
EMP002903,EMP008371,Finance,IC2,Bachelors,9,4,4,0,2,100.0,4,3,1,0,4,97703,0,0
EMP002259,EMP004042,HR,IC1,Bachelors,10,7,4,0,1,0.0,3,1,1,0,2,85585,0,0
EMP007417,EMP004444,Product,IC2,Other,4,1,5,0,2,100.0,5,1,2,1,4,83005,0,0
EMP003522,EMP000003,Engineering,M2,Bachelors,8,2,4,0,4,25.0,5,1,2,0,10,158904,0,0
EMP002731,EMP001858,Marketing,IC2,Masters,9,4,3,0,2,100.0,2,2,1,0,0,92240,0,0
EMP005508,EMP005466,Engineering,IC3,Masters,6,3,4,0,3,33.33,5,2,2,0,10,92359,0,0
EMP004479,EMP003750,Operations,IC1,Bachelors,7,3,3,0,1,100.0,2,3,0,0,4,83021,0,0
EMP001597,EMP000003,Engineering,M1,Bachelors,11,7,4,0,4,0.0,3,1,0,0,0,135300,0,0
EMP007679,EMP004042,HR,IC1,Bachelors,4,1,4,0,1,0.0,5,1,1,0,3,76564,0,0
EMP002585,EMP000034,Customer Success,M2,Other,9,6,2,0,4,75.0,3,8,2,0,1,162413,0,1
EMP005453,EMP009124,Sales,IC1,Masters,6,2,3,0,1,100.0,4,3,1,0,4,76787,0,1
EMP003197,EMP003750,Operations,IC2,Masters,8,3,4,0,2,100.0,3,4,2,0,3,87385,0,0
EMP006061,EMP008371,Finance,IC1,Masters,5,3,3,0,1,100.0,1,4,2,0,2,77273,0,0
EMP007697,EMP005466,Engineering,IC3,Bachelors,4,1,3,0,3,66.67,4,0,0,0,5,90674,0,1
EMP008804,EMP000052,Sales,M1,Masters,2,0,4,0,4,50.0,2,0,1,0,6,125108,0,0
EMP001259,EMP004042,HR,IC3,Associates,12,7,3,0,3,100.0,5,3,0,0,4,106710,0,0
EMP005289,EMP005466,Engineering,IC3,Bachelors,6,4,4,1,3,100.0,5,1,1,0,5,98042,0,0
EMP000992,EMP000122,Product,M2,Bachelors,13,8,4,0,4,25.0,4,2,0,0,5,160063,0,0
EMP003505,EMP008371,Finance,IC1,Bachelors,8,3,3,0,1,100.0,3,2,1,0,3,84111,0,0
