employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted,prediction_promoted,box_category,potential
EMP004886,EMP000003,Engineering,M2,Bachelors,7,1,5,0,4,100.0,5,3,1,0,4,151419,0,0,1,Moderate Potential / High Performance,0.1894547385220693
EMP007174,EMP000001,Operations,M1,Masters,4,2,3,0,4,100.0,3,2,1,0,6,128123,0,0,1,Moderate Potential / Moderate Performance,0.15307273195249818
EMP005112,EMP005466,Engineering,IC2,Masters,6,2,3,0,2,100.0,2,2,4,0,2,87164,0,0,0,Low Potential / Moderate Performance,0.13539852939440866
EMP006554,EMP005466,Engineering,IC2,Masters,5,1,3,0,2,100.0,4,2,0,0,3,89779,0,0,1,Moderate Potential / Moderate Performance,0.17553641682044704
EMP007019,EMP001858,Marketing,IC1,Associates,5,2,4,0,1,100.0,4,0,2,0,0,75963,0,0,1,Low Potential / High Performance,0.14277511227441217
EMP006085,EMP000002,Marketing,IC4,Bachelors,5,3,4,0,4,50.0,5,4,1,1,5,111362,0,1,1,High Potential / High Performance,0.2376186127430271
EMP002156,EMP009124,Sales,IC3,Masters,10,4,2,0,3,100.0,3,4,1,0,8,102939,0,0,1,Moderate Potential / Low Performance,0.15679678998433472
EMP006726,EMP005466,Engineering,IC1,Bachelors,5,1,1,0,1,0.0,1,2,0,0,2,73667,0,0,1,Moderate Potential / Low Performance,0.1820347472918787
EMP003716,EMP008668,Engineering,IC4,Masters,8,5,4,0,4,75.0,5,2,2,0,1,112206,0,0,1,High Potential / High Performance,0.2196735317225192
EMP004058,EMP008668,Engineering,IC4,Bachelors,7,2,3,0,4,100.0,2,2,2,0,4,109520,0,0,0,Low Potential / Moderate Performance,0.12717084146787525
EMP005965,EMP000267,HR,M1,Bachelors,6,2,4,0,4,100.0,4,2,2,0,4,130996,0,1,1,Moderate Potential / High Performance,0.16477824684693343
EMP003103,EMP005466,Engineering,IC2,High School,9,6,4,0,2,100.0,4,1,0,0,1,95334,0,0,0,Low Potential / High Performance,0.1341409058236437
EMP000559,EMP001858,Marketing,IC3,Bachelors,14,9,4,0,3,66.67,5,3,1,0,4,110203,0,0,1,High Potential / High Performance,0.2125082208441001
EMP004619,EMP005466,Engineering,IC1,Bachelors,7,3,3,0,1,100.0,3,3,0,0,1,76957,0,0,1,Moderate Potential / Moderate Performance,0.1474428715130063
EMP004387,EMP005466,Engineering,IC2,Associates,7,2,4,0,2,100.0,4,0,2,0,1,90355,0,0,1,Low Potential / High Performance,0.14265590207268697
EMP001437,EMP005466,Engineering,IC3,Associates,11,2,3,0,3,100.0,4,1,1,0,4,105725,0,0,1,Moderate Potential / Moderate Performance,0.14556604225802625
EMP000508,EMP003750,Operations,IC3,Bachelors,15,7,4,0,3,0.0,5,4,0,1,2,112583,0,1,1,High Potential / High Performance,0.2882592901944695
EMP001870,EMP006590,Customer Success,IC3,Masters,11,6,4,0,3,100.0,4,1,1,1,3,107638,0,0,1,Moderate Potential / High Performance,0.1673299597539233
EMP000756,EMP000052,Sales,M3,Masters,13,4,3,0,6,50.0,3,4,2,0,8,199913,0,0,1,Moderate Potential / Moderate Performance,0.19699204697145276
EMP008425,EMP008371,Finance,IC2,Bachelors,3,1,2,0,2,0.0,2,3,2,0,2,85466,0,0,1,High Potential / Low Performance,0.20879402967823493
EMP004051,EMP003750,Operations,IC1,Masters,7,3,4,0,1,100.0,3,6,0,0,6,74100,0,1,1,Moderate Potential / High Performance,0.15874379432398736
EMP005263,EMP007415,Legal,IC2,Other,6,2,4,0,2,100.0,3,1,0,0,2,88227,0,0,0,Low Potential / High Performance,0.1331375356378023
EMP003837,EMP008371,Finance,IC2,Bachelors,8,5,4,0,2,100.0,4,0,0,0,1,88172,0,0,1,Moderate Potential / High Performance,0.15682846061312408
EMP002119,EMP005466,Engineering,IC3,PhD,10,4,3,0,3,66.67,3,8,0,0,6,104733,0,0,1,High Potential / Moderate Performance,0.20446489481076263
EMP008216,EMP004444,Product,IC1,Bachelors,3,1,5,0,1,100.0,5,0,1,0,4,68202,0,0,1,Moderate Potential / High Performance,0.1772232829103776
EMP006994,EMP004444,Product,IC2,Other,5,2,3,0,2,100.0,3,3,1,0,1,89463,0,0,1,Low Potential / Moderate Performance,0.14072852389309742
EMP000502,EMP005466,Engineering,IC1,Masters,15,5,4,0,1,100.0,5,4,3,0,2,90421,0,0,1,High Potential / High Performance,0.20123827122759574
EMP007700,EMP006590,Customer Success,IC3,Other,4,1,4,0,3,66.67,3,0,1,0,5,89235,0,0,1,Moderate Potential / High Performance,0.15263387287536442
EMP004984,EMP004444,Product,IC2,Bachelors,7,5,2,0,2,50.0,3,2,0,0,1,91319,0,0,1,Moderate Potential / Low Performance,0.18370954149580018
EMP001540,EMP009124,Sales,IC1,Masters,11,5,3,0,1,100.0,2,6,2,0,3,90762,0,0,1,Low Potential / Moderate Performance,0.14172113175791198
EMP008545,EMP005466,Engineering,IC2,Associates,3,0,5,1,2,100.0,4,1,2,0,1,81359,0,1,1,Moderate Potential / High Performance,0.15705813364502794
EMP001212,EMP001858,Marketing,IC2,Bachelors,12,6,3,0,2,100.0,5,2,2,0,3,96407,0,0,1,Moderate Potential / Moderate Performance,0.1856676993177596
EMP009132,EMP000122,Product,IC4,Bachelors,1,0,4,0,4,75.0,4,0,4,0,7,95840,0,1,1,Moderate Potential / High Performance,0.17792063738460973
EMP000673,EMP008371,Finance,IC2,Bachelors,14,4,4,0,2,0.0,5,4,0,0,0,100925,0,0,1,High Potential / High Performance,0.2928551870186594
EMP003378,EMP006562,Finance,IC4,Masters,8,6,5,1,4,100.0,5,1,2,0,8,110591,0,0,1,High Potential / High Performance,0.20033756548556547
EMP001465,EMP005466,Engineering,IC1,Other,11,8,1,0,1,100.0,2,2,3,0,5,89485,0,0,0,Low Potential / Low Performance,0.11838548849969074
EMP001193,EMP009124,Sales,IC2,Masters,12,7,3,2,2,100.0,2,3,1,0,1,101452,0,1,1,Moderate Potential / Moderate Performance,0.15881720892408735
EMP006999,EMP000003,Engineering,M3,Bachelors,5,1,4,0,6,100.0,4,1,4,0,3,191589,0,0,1,Moderate Potential / High Performance,0.1650456085638197
EMP001873,EMP005466,Engineering,IC3,Bachelors,11,7,4,0,3,66.67,4,4,0,0,3,109863,0,0,1,Moderate Potential / High Performance,0.1926252892850006
EMP003591,EMP000001,Operations,IC4,Bachelors,8,1,3,0,4,75.0,3,1,1,0,6,108654,0,1,1,Moderate Potential / Moderate Performance,0.1599874061646442
EMP006740,EMP004042,HR,IC1,Masters,5,1,5,0,1,100.0,5,1,1,0,3,76928,0,0,1,Moderate Potential / High Performance,0.19097070259822363
EMP000506,EMP000001,Operations,M1,Bachelors,15,11,4,0,4,75.0,5,2,2,1,6,142827,0,0,1,High Potential / High Performance,0.1998761850544022
EMP008354,EMP007415,Legal,IC2,Bachelors,3,2,3,0,2,0.0,3,0,0,0,5,81063,0,0,1,High Potential / Moderate Performance,0.2180625497598091
EMP000507,EMP000732,Operations,IC4,Bachelors,15,5,3,0,4,75.0,3,5,1,0,8,130082,0,0,1,Moderate Potential / Moderate Performance,0.16692823986040606
EMP008724,EMP003750,Operations,IC2,Other,2,1,4,0,2,50.0,4,0,3,0,3,75009,0,0,1,Moderate Potential / High Performance,0.18927640337422388
EMP006715,EMP000052,Sales,M1,Other,5,3,2,0,4,75.0,1,1,1,0,4,126432,0,0,0,Low Potential / Low Performance,0.11706561125389225
EMP007531,EMP005865,Marketing,IC4,Masters,4,2,3,0,4,100.0,4,1,2,0,6,110347,0,0,1,Moderate Potential / Moderate Performance,0.17141383663862375
EMP008254,EMP000267,HR,M1,Bachelors,3,0,3,0,4,50.0,4,0,1,0,5,128002,0,1,1,High Potential / Moderate Performance,0.20269705601385068
EMP001774,EMP001858,Marketing,IC2,Bachelors,11,3,1,0,2,50.0,1,5,1,0,3,101968,0,0,1,Moderate Potential / Low Performance,0.15115800226561837
EMP006943,EMP009124,Sales,IC3,Bachelors,5,3,5,0,3,66.67,5,1,1,0,7,96518,0,0,1,High Potential / High Performance,0.20601094759219232
EMP009093,EMP002462,Sales,IC4,Bachelors,1,0,3,0,4,75.0,4,0,2,0,3,99812,0,0,1,Moderate Potential / Moderate Performance,0.18257490824715283
EMP000798,EMP000052,Sales,M1,Associates,13,5,5,0,4,0.0,5,3,1,0,3,147286,0,0,1,High Potential / High Performance,0.2580015565867526
EMP008774,EMP003750,Operations,IC2,Masters,2,1,3,0,2,100.0,4,1,0,0,2,81627,0,0,1,Moderate Potential / Moderate Performance,0.17327888847934544
EMP007085,EMP005466,Engineering,IC2,Masters,4,0,4,0,2,100.0,3,0,3,0,4,79476,0,0,1,Moderate Potential / High Performance,0.14744608649387755
EMP002830,EMP004444,Product,IC1,Other,9,4,3,0,1,0.0,2,2,1,0,4,86064,0,0,1,Moderate Potential / Moderate Performance,0.18738127137411473
EMP008747,EMP000001,Operations,M1,Bachelors,2,1,2,0,4,50.0,2,0,1,0,4,122760,0,1,1,Moderate Potential / Low Performance,0.15853364838189085
EMP000313,EMP000002,Marketing,M1,Other,16,7,4,0,4,100.0,4,5,0,0,5,142550,0,0,1,Moderate Potential / High Performance,0.1592683554756154
EMP000747,EMP004042,HR,IC2,Bachelors,14,4,5,0,2,100.0,5,0,0,0,0,106994,0,0,1,Moderate Potential / High Performance,0.17799134019939716
EMP003570,EMP000002,Marketing,M2,Bachelors,8,4,5,1,4,25.0,5,3,1,0,3,163074,0,0,1,High Potential / High Performance,0.27789092711056884
EMP000791,EMP000002,Marketing,IC4,Masters,13,6,3,0,4,75.0,4,3,1,0,2,119323,0,1,1,Moderate Potential / Moderate Performance,0.1976480391855984
EMP002477,EMP009124,Sales,IC1,Bachelors,9,6,5,0,1,100.0,5,4,0,0,0,86257,0,0,1,Moderate Potential / High Performance,0.18809852033296562
EMP002571,EMP005466,Engineering,IC3,Bachelors,9,6,4,0,3,100.0,4,1,3,0,5,99575,0,0,1,Moderate Potential / High Performance,0.15758213570842153
EMP007334,EMP008371,Finance,IC3,Bachelors,4,2,4,0,3,100.0,3,2,1,0,4,94193,0,1,1,Low Potential / High Performance,0.14298809707195087
EMP005226,EMP006590,Customer Success,IC3,Bachelors,6,3,4,0,3,33.33,4,3,0,0,3,92986,0,0,1,High Potential / High Performance,0.22296863433392228
EMP002164,EMP000003,Engineering,M2,Bachelors,10,6,4,1,4,50.0,4,4,2,0,3,150842,0,0,1,High Potential / High Performance,0.22754308907219536
EMP006591,EMP003750,Operations,IC2,Bachelors,5,2,5,0,2,100.0,5,2,2,1,5,80945,0,0,1,Moderate Potential / High Performance,0.18267146898493414
EMP006349,EMP000003,Engineering,M1,Bachelors,5,2,4,0,4,75.0,4,1,1,0,3,119755,0,0,1,Moderate Potential / High Performance,0.1819219241564832
EMP000381,EMP000547,Finance,M1,Bachelors,16,11,4,0,4,100.0,4,2,1,0,3,152762,0,0,1,Moderate Potential / High Performance,0.15850477173073832
EMP006104,EMP000003,Engineering,M1,Other,5,3,4,3,4,75.0,4,1,2,0,6,122182,0,0,1,High Potential / High Performance,0.2150117659904867
EMP001293,EMP005466,Engineering,IC1,Bachelors,12,8,3,0,1,100.0,3,1,2,0,2,91666,0,0,0,Low Potential / Moderate Performance,0.13894695814527883
EMP001913,EMP008668,Engineering,IC4,Bachelors,10,3,5,0,4,100.0,5,3,1,0,7,120614,0,1,1,Moderate Potential / High Performance,0.18433521434953953
EMP000600,EMP000003,Engineering,M1,Bachelors,14,4,4,0,4,0.0,5,2,0,0,4,145958,0,1,1,High Potential / High Performance,0.28278880503113885
EMP003893,EMP008371,Finance,IC1,Bachelors,8,5,3,0,1,0.0,2,4,0,0,1,83501,0,0,1,High Potential / Moderate Performance,0.20544303025943686
EMP004142,EMP004042,HR,IC2,Masters,7,1,4,1,2,100.0,5,4,1,1,0,86779,0,0,1,High Potential / High Performance,0.22277398401856258
EMP001653,EMP000547,Finance,M1,High School,11,6,3,0,4,0.0,3,3,0,0,9,140804,0,0,1,Moderate Potential / Moderate Performance,0.19111125890211172
EMP005236,EMP001858,Marketing,IC2,Associates,6,1,3,0,2,100.0,3,0,1,0,2,91295,0,0,0,Low Potential / Moderate Performance,0.12602208575752574
EMP001894,EMP004444,Product,IC3,Other,10,6,3,0,3,33.33,2,2,2,0,1,103406,0,0,1,Moderate Potential / Moderate Performance,0.1629453152373469
EMP001945,EMP000002,Marketing,IC4,Associates,10,6,2,0,4,50.0,1,7,1,0,5,121266,0,0,0,Low Potential / Low Performance,0.13580739665946434
EMP003396,EMP001858,Marketing,IC2,Associates,8,2,3,0,2,100.0,3,2,0,0,0,89895,0,0,0,Low Potential / Moderate Performance,0.1308989433688102
EMP008865,EMP005466,Engineering,IC2,Masters,2,0,4,1,2,50.0,3,2,2,0,2,81644,0,0,1,High Potential / High Performance,0.20862833780807857
EMP000376,EMP005466,Engineering,IC2,Bachelors,16,6,4,0,2,50.0,4,8,0,1,4,103212,0,0,1,High Potential / High Performance,0.2205754519462647
EMP001967,EMP008371,Finance,IC1,Masters,10,6,3,0,1,0.0,3,6,3,0,2,84325,0,1,1,High Potential / Moderate Performance,0.2512595286283878
EMP003958,EMP005865,Marketing,IC4,Masters,8,5,2,0,4,100.0,2,4,1,0,4,112437,0,0,0,Low Potential / Low Performance,0.1392523589185423
EMP007150,EMP005466,Engineering,IC2,Bachelors,4,2,5,1,2,0.0,5,0,5,0,4,83472,0,1,1,High Potential / High Performance,0.29301763960602867
EMP007493,EMP004444,Product,IC3,Masters,4,0,4,0,3,33.33,4,3,3,0,10,93514,0,0,1,High Potential / High Performance,0.23248056820498636
EMP004514,EMP003750,Operations,IC1,Bachelors,7,2,4,0,1,100.0,3,1,1,0,4,75050,0,0,0,Low Potential / High Performance,0.13952355211054904
EMP006497,EMP009124,Sales,IC2,Bachelors,5,3,4,1,2,100.0,4,2,0,0,3,86481,0,1,1,Moderate Potential / High Performance,0.1762133081597371
EMP008149,EMP005466,Engineering,IC1,Other,3,0,4,0,1,100.0,3,2,1,0,1,73209,0,0,0,Low Potential / High Performance,0.13718480449189213
EMP001472,EMP008371,Finance,IC2,Masters,11,5,3,0,2,50.0,3,1,2,0,0,96358,0,0,1,Moderate Potential / Moderate Performance,0.18956726288618755
EMP003347,EMP000003,Engineering,M1,Bachelors,8,5,3,1,4,0.0,2,1,1,0,6,126865,0,0,1,High Potential / Moderate Performance,0.21020514012101638
EMP006267,EMP007415,Legal,IC3,Bachelors,5,3,3,0,3,100.0,3,0,1,0,3,97164,0,1,0,Low Potential / Moderate Performance,0.13985367100566434
EMP002854,EMP001858,Marketing,IC2,Masters,9,4,4,0,2,0.0,3,5,1,0,1,96467,0,0,1,High Potential / High Performance,0.2473375715852066
EMP008998,EMP003750,Operations,IC1,Associates,2,1,3,0,1,100.0,3,0,0,0,4,71442,0,0,0,Low Potential / Moderate Performance,0.12427375649136871
EMP006473,EMP005466,Engineering,IC1,Bachelors,5,2,4,0,1,0.0,4,0,2,0,3,77191,0,0,1,High Potential / High Performance,0.24503790029540243
EMP004063,EMP000002,Marketing,M2,Masters,7,3,4,0,4,75.0,4,3,4,0,2,150622,0,0,1,High Potential / High Performance,0.19999019193117715
EMP008727,EMP001858,Marketing,IC1,Masters,2,0,3,0,1,100.0,3,0,1,0,4,67450,0,0,1,Moderate Potential / Moderate Performance,0.1484234886028575
EMP004307,EMP000547,Finance,IC4,Bachelors,7,2,4,0,4,100.0,4,3,0,0,8,110643,0,0,1,Moderate Potential / High Performance,0.16376987811054222
EMP005340,EMP005466,Engineering,IC2,Bachelors,6,4,2,0,2,100.0,2,1,1,0,1,91501,0,0,0,Low Potential / Low Performance,0.12597536665461864
EMP007264,EMP005865,Marketing,IC4,Bachelors,4,1,4,0,4,100.0,4,1,0,0,5,104007,0,0,1,Moderate Potential / High Performance,0.16092044452527748
EMP005285,EMP000001,Operations,M1,Bachelors,6,4,5,0,4,100.0,5,2,3,0,4,131334,0,0,1,Moderate Potential / High Performance,0.18387580704105005
EMP003991,EMP001858,Marketing,IC1,High School,8,4,4,0,1,100.0,5,2,2,0,3,84155,0,0,1,Moderate Potential / High Performance,0.1563838884511032
EMP001050,EMP001858,Marketing,IC2,Bachelors,13,4,5,0,2,50.0,5,2,0,1,3,100123,0,0,1,High Potential / High Performance,0.22642800547596573
EMP006189,EMP008961,HR,IC4,Bachelors,5,3,5,0,4,75.0,5,1,1,0,5,103294,0,0,1,High Potential / High Performance,0.2008325411274863
EMP005341,EMP005466,Engineering,IC2,Bachelors,6,1,2,0,2,0.0,4,2,2,0,4,89718,0,1,1,High Potential / Low Performance,0.25967967652194984
EMP007880,EMP008472,Data Analytics,IC2,Masters,4,2,2,0,2,50.0,1,1,1,0,0,78985,0,0,1,Moderate Potential / Low Performance,0.14960537924434752
EMP002036,EMP000122,Product,M2,Associates,10,5,2,0,4,75.0,3,3,2,0,5,154848,0,1,1,Moderate Potential / Low Performance,0.14931824006876268
EMP004040,EMP009124,Sales,IC2,Associates,8,2,3,0,2,100.0,3,2,2,0,2,90555,0,0,0,Low Potential / Moderate Performance,0.13025556815660583
EMP008401,EMP001858,Marketing,IC2,Associates,3,2,4,0,2,100.0,3,0,2,0,3,78336,0,0,0,Low Potential / High Performance,0.1233766243002948
EMP001973,EMP001858,Marketing,IC2,Other,10,2,4,0,2,100.0,3,2,1,0,4,92670,0,1,0,Low Potential / High Performance,0.13462700092271299
EMP004784,EMP000122,Product,M1,Bachelors,7,3,2,0,4,75.0,2,1,1,0,2,122405,0,0,1,Low Potential / Low Performance,0.14342961615573957
EMP002100,EMP008668,Engineering,IC4,Associates,10,3,4,0,4,75.0,5,2,1,0,5,119872,0,0,1,Moderate Potential / High Performance,0.18595423484223017
EMP001500,EMP003750,Operations,IC3,Masters,11,4,1,0,3,100.0,1,3,2,0,0,104800,0,0,0,Low Potential / Low Performance,0.12342829740218567
EMP000653,EMP005466,Engineering,IC3,Masters,14,8,4,2,3,100.0,3,3,2,0,7,112131,0,0,1,Moderate Potential / High Performance,0.17443721324206354
EMP000171,EMP005466,Engineering,IC1,Bachelors,18,6,5,0,1,100.0,5,5,4,1,1,103809,0,0,1,Moderate Potential / High Performance,0.19180995244788673
EMP004086,EMP000003,Engineering,M2,Bachelors,7,3,4,0,4,75.0,5,2,1,0,3,145884,0,1,1,High Potential / High Performance,0.20970521393637634
EMP000243,EMP009124,Sales,IC1,Bachelors,17,7,3,1,1,0.0,2,8,0,0,4,99473,0,1,1,High Potential / Moderate Performance,0.23176890352804164
EMP006260,EMP000002,Marketing,IC4,Bachelors,5,1,2,0,4,100.0,3,0,0,0,8,104306,0,0,1,Low Potential / Low Performance,0.1403357607649136
EMP002757,EMP008668,Engineering,IC4,Masters,9,2,3,0,4,50.0,3,5,1,0,4,112212,0,1,1,High Potential / Moderate Performance,0.20295878047904684
EMP009126,EMP004444,Product,IC2,Bachelors,1,0,3,0,2,100.0,4,0,1,0,3,76067,0,0,1,Moderate Potential / Moderate Performance,0.16157514777532028
EMP005458,EMP008472,Data Analytics,IC2,Associates,6,2,4,0,2,100.0,5,1,1,0,4,83422,0,0,1,Moderate Potential / High Performance,0.1635318449927902
EMP002077,EMP003750,Operations,IC2,High School,10,4,4,0,2,50.0,4,1,1,0,4,97300,0,0,1,Moderate Potential / High Performance,0.16915558035015796
EMP004104,EMP008371,Finance,IC3,Bachelors,7,2,4,0,3,66.67,3,2,0,0,9,94322,0,1,1,Moderate Potential / High Performance,0.16325590582812602
EMP006308,EMP000003,Engineering,M1,Associates,5,1,3,0,4,100.0,5,3,0,0,5,122442,0,0,1,Moderate Potential / Moderate Performance,0.17297666599883074
EMP008497,EMP001858,Marketing,IC2,Associates,3,1,4,0,2,100.0,4,0,2,0,2,80607,0,1,1,Low Potential / High Performance,0.14271890089418038
EMP008556,EMP003750,Operations,IC2,Masters,3,1,4,0,2,100.0,5,0,0,0,3,77096,0,0,1,Moderate Potential / High Performance,0.19053563064360057
EMP005867,EMP006590,Customer Success,IC1,Associates,6,2,3,0,1,0.0,1,1,1,0,2,80804,0,0,1,Moderate Potential / Moderate Performance,0.1557142244903528
EMP004824,EMP009124,Sales,IC1,High School,7,1,4,0,1,100.0,4,2,0,0,4,82206,0,0,0,Low Potential / High Performance,0.13755884837720309
EMP004746,EMP008668,Engineering,IC4,Bachelors,7,5,4,0,4,100.0,5,1,1,1,4,117150,0,0,1,Moderate Potential / High Performance,0.181141350035331
EMP005358,EMP004042,HR,IC3,Masters,6,4,4,0,3,66.67,4,3,2,0,3,100905,0,1,1,High Potential / High Performance,0.20309319708997395
EMP008335,EMP003750,Operations,IC2,Bachelors,3,1,3,0,2,100.0,3,1,3,0,2,81374,0,0,1,Low Potential / Moderate Performance,0.14433163488800874
EMP004079,EMP008371,Finance,IC3,Bachelors,7,2,3,0,3,100.0,3,2,2,0,4,95880,0,0,1,Low Potential / Moderate Performance,0.1452149801915477
EMP000641,EMP002417,Customer Success,IC4,Bachelors,14,3,3,0,4,75.0,1,6,0,0,1,121576,0,0,0,Low Potential / Moderate Performance,0.134865956611255
EMP001271,EMP000001,Operations,M3,Other,12,6,4,0,6,33.33,4,3,0,0,2,187948,0,0,1,High Potential / High Performance,0.21248750159156696
EMP002779,EMP001858,Marketing,IC3,Associates,9,5,4,0,3,33.33,3,1,0,0,5,102988,0,1,1,Moderate Potential / High Performance,0.1679773988238358
EMP008098,EMP006562,Finance,IC4,Bachelors,3,1,4,0,4,25.0,5,0,1,0,8,108371,0,1,1,High Potential / High Performance,0.24699949549952716
EMP003862,EMP000052,Sales,IC4,Bachelors,8,4,5,1,4,25.0,5,1,2,1,7,107737,0,0,1,High Potential / High Performance,0.26467716465947344
EMP003481,EMP000052,Sales,M1,Bachelors,8,2,2,0,4,100.0,2,1,1,1,6,128402,0,0,0,Low Potential / Low Performance,0.12576707721576652
EMP001535,EMP000267,HR,IC4,Bachelors,11,3,4,2,4,100.0,4,3,0,1,3,125586,0,1,1,Moderate Potential / High Performance,0.19526929610972185
EMP000326,EMP003750,Operations,IC2,Bachelors,16,11,3,0,2,100.0,3,3,1,0,1,103323,0,0,1,Low Potential / Moderate Performance,0.14277965522539543
EMP002339,EMP000003,Engineering,M1,High School,10,6,4,0,4,100.0,5,4,1,0,7,141223,0,0,1,Moderate Potential / High Performance,0.15961914360382545
EMP003981,EMP009124,Sales,IC1,Bachelors,8,2,3,1,1,100.0,4,2,1,1,4,84433,0,0,1,Moderate Potential / Moderate Performance,0.17834283135645826
EMP004055,EMP000002,Marketing,M1,Masters,7,4,5,0,4,100.0,5,1,3,0,5,123516,0,1,1,Moderate Potential / High Performance,0.19001995400873892
EMP002238,EMP005466,Engineering,IC3,Bachelors,10,5,3,0,3,100.0,5,6,0,0,3,109479,0,0,1,High Potential / Moderate Performance,0.19929425619112812
EMP007121,EMP003750,Operations,IC1,High School,4,1,4,0,1,100.0,4,0,0,0,2,73073,0,0,0,Low Potential / High Performance,0.1338808468508005
EMP005339,EMP000146,Legal,IC4,Masters,6,3,3,0,4,75.0,1,6,5,0,2,108472,0,0,1,Low Potential / Moderate Performance,0.1434406889548226
EMP000865,EMP005466,Engineering,IC3,Bachelors,13,5,4,0,3,100.0,4,7,0,0,8,109985,0,0,1,Moderate Potential / High Performance,0.1724591810697963
EMP005697,EMP004444,Product,IC2,Other,6,1,5,0,2,100.0,4,1,1,0,2,85413,0,0,1,Moderate Potential / High Performance,0.1513143460126401
EMP005520,EMP002417,Customer Success,IC4,Bachelors,6,4,3,0,4,50.0,3,4,1,0,3,112948,0,1,1,Moderate Potential / Moderate Performance,0.18839196074081824
EMP005212,EMP009124,Sales,IC2,Other,6,4,5,0,2,100.0,5,0,1,0,1,86012,0,0,1,Moderate Potential / High Performance,0.1681435223107679
EMP000372,EMP005466,Engineering,IC3,Bachelors,16,7,5,0,3,100.0,4,1,0,0,8,114837,0,0,1,Moderate Potential / High Performance,0.15201317404804238
EMP006310,EMP004444,Product,IC1,High School,5,2,4,0,1,100.0,4,2,0,0,1,71070,0,0,0,Low Potential / High Performance,0.13867465152382
EMP007075,EMP005466,Engineering,IC2,Masters,4,1,5,0,2,100.0,4,0,1,0,0,82755,0,1,1,Moderate Potential / High Performance,0.16755171290397558
EMP007699,EMP000052,Sales,M1,Bachelors,4,2,3,0,4,50.0,3,1,2,0,2,116790,0,0,1,Moderate Potential / Moderate Performance,0.18236316032752178
EMP005912,EMP000002,Marketing,M1,Bachelors,6,2,3,0,4,50.0,3,0,2,0,3,121810,0,0,1,Moderate Potential / Moderate Performance,0.17858186818105642
